ShapaId,TouchID,NumOfPointers,PointerID,Action,TimeSinceFirstTouch[ms],X[px],Y[px],Pressure[0-1],Size[0-1]
1,1,1,1,DOWN,0,456.64325,434.42572,0.023529414,0.19354838
1,1,1,1,MOVE,18,456.64325,433.68552,0.039215688,0.32258064
1,1,1,1,MOVE,35,455.3514,433.42697,0.0627451,0.516129
1,1,1,1,MOVE,51,455.644,433.42697,0.07450981,0.61290324
1,1,1,1,MOVE,68,455.644,433.42697,0.09411766,0.7741935
1,1,1,1,MOVE,85,455.644,433.42697,0.10196079,0.83870965
1,1,1,1,MOVE,101,455.644,433.42697,0.11764707,0.9677419
1,1,1,1,MOVE,118,455.644,432.34473,0.12941177,0.12903225
1,1,1,1,MOVE,134,455.644,431.78687,0.13333334,0.12903225
1,1,1,1,MOVE,151,455.644,430.2381,0.14117648,0.12903225
1,1,1,1,MOVE,168,455.644,429.68265,0.14509805,0.12903225
1,1,1,1,MOVE,184,455.644,428.13065,0.15294118,0.12903225
1,1,1,1,MOVE,201,455.644,427.57654,0.15686275,0.16129032
1,1,1,1,MOVE,217,455.644,426.02435,0.16470589,0.16129032
1,1,1,1,MOVE,234,455.644,425.47067,0.16862746,0.16129032
1,1,1,1,MOVE,250,455.644,424.4382,0.1764706,0.16129032
1,1,1,1,MOVE,267,455.644,423.35757,0.18431373,0.16129032
1,1,1,1,MOVE,284,455.644,421.81244,0.18823531,0.19354838
1,1,1,1,MOVE,300,455.644,420.26096,0.19607845,0.19354838
1,1,1,1,MOVE,317,456.64325,416.97125,0.20000002,0.19354838
1,1,1,1,MOVE,333,457.93484,415.15717,0.20784315,0.19354838
1,1,1,1,MOVE,350,459.4888,413.60397,0.21176472,0.19354838
1,1,1,1,MOVE,366,461.03958,412.05392,0.21960786,0.22580644
1,1,1,1,MOVE,383,462.59348,410.50073,0.22352943,0.22580644
1,1,1,1,MOVE,399,464.14716,407.4399,0.227451,0.22580644
1,1,1,1,MOVE,416,465.70654,404.3226,0.23137257,0.22580644
1,1,1,1,MOVE,433,468.86697,399.61932,0.23137257,0.22580644
1,1,1,1,MOVE,449,474.31036,392.6268,0.23529413,0.22580644
1,1,1,1,MOVE,466,479.53314,384.85297,0.2392157,0.22580644
1,1,1,1,MOVE,482,484.45636,377.10596,0.24705884,0.22580644
1,1,1,1,MOVE,499,490.12534,370.32544,0.24705884,0.22580644
1,1,1,1,MOVE,515,496.1628,362.57748,0.25490198,0.2580645
1,1,1,1,MOVE,532,499.46335,357.6681,0.25882354,0.2580645
1,1,1,1,MOVE,548,502.60736,353.02747,0.27058825,0.2580645
1,1,1,1,MOVE,565,506.7113,347.32022,0.2784314,0.2580645
1,1,1,1,MOVE,582,511.42523,342.7156,0.28235295,0.29032257
1,1,1,1,MOVE,598,514.91876,338.06454,0.2901961,0.29032257
1,1,1,1,MOVE,615,518.75,334.11426,0.2901961,0.29032257
1,1,1,1,MOVE,631,523.3927,329.755,0.29411766,0.29032257
1,1,1,1,MOVE,648,527.06177,326.0876,0.29803923,0.29032257
1,1,1,1,MOVE,664,530.3548,322.79608,0.30588236,0.29032257
1,1,1,1,MOVE,681,534.45374,317.76462,0.30588236,0.29032257
1,1,1,1,MOVE,698,539.0447,313.11157,0.3137255,0.32258064
1,1,1,1,MOVE,714,542.6636,308.45187,0.32156864,0.32258064
1,1,1,1,MOVE,731,547.3604,303.80096,0.3254902,0.32258064
1,1,1,1,MOVE,747,552.03406,300.2832,0.33333334,0.32258064
1,1,1,1,MOVE,764,556.6758,295.4887,0.33333334,0.32258064
1,1,1,1,MOVE,780,561.3269,292.09335,0.3372549,0.32258064
1,1,1,1,MOVE,797,566.82,286.348,0.34117648,0.32258064
