ShapaId,TouchID,NumOfPointers,PointerID,Action,TimeSinceFirstTouch[ms],X[px],Y[px],Pressure[0-1],Size[0-1]
1,1,1,1,DOWN,0,1252.0219,653.15234,0.011764707,0.09677419
1,1,1,1,MOVE,25,1252.0219,653.15234,0.015686275,0.12903225
1,1,1,1,MOVE,42,1252.0219,652.2085,0.015686275,0.12903225
1,1,1,1,MOVE,59,1252.0219,651.6548,0.015686275,0.12903225
1,1,1,1,MOVE,75,1253.067,651.15485,0.015686275,0.12903225
1,1,1,1,MOVE,92,1254.6189,650.15607,0.015686275,0.12903225
1,1,1,1,MOVE,96,1255.0195,650.15607,0.015686275,0.12903225
1,1,1,1,UP,107,1255.0195,650.15607,0.015686275,0.12903225
1,2,1,1,DOWN,0,1249.0242,656.14856,0.015686275,0.12903225
1,2,1,1,MOVE,19,1248.025,655.14984,0.019607844,0.16129032
1,2,1,1,MOVE,36,1246.6655,655.14984,0.03529412,0.29032257
1,2,1,1,MOVE,52,1246.0265,655.14984,0.043137256,0.3548387
1,2,1,1,MOVE,69,1244.5598,655.14984,0.054901965,0.4516129
1,2,1,1,MOVE,85,1244.0281,655.14984,0.06666667,0.54838705
1,2,1,1,MOVE,102,1242.4674,655.14984,0.07450981,0.61290324
1,2,1,1,MOVE,119,1242.0297,655.14984,0.09019608,0.7419355
1,2,1,1,MOVE,135,1240.366,655.14984,0.098039225,0.80645156
1,2,1,1,MOVE,152,1240.0313,655.14984,0.1137255,0.9354838
1,2,1,1,MOVE,168,1238.264,655.14984,0.121568635,1.0
1,2,1,1,MOVE,185,1238.0328,655.14984,0.13725491,0.12903225
1,2,1,1,MOVE,201,1236.1655,655.14984,0.14509805,0.12903225
1,2,1,1,MOVE,218,1236.0343,655.14984,0.16078432,0.16129032
1,2,1,1,MOVE,234,1234.0673,655.14984,0.16862746,0.16129032
1,2,1,1,MOVE,251,1233.5164,655.14984,0.18431373,0.16129032
1,2,1,1,MOVE,268,1231.9624,655.14984,0.19607845,0.19354838
1,2,1,1,MOVE,284,1232.0375,655.14984,0.20000002,0.19354838
1,2,1,1,MOVE,301,1232.0375,655.14984,0.20784315,0.19354838
1,2,1,1,MOVE,317,1231.0382,655.14984,0.21176472,0.19354838
1,2,1,1,MOVE,334,1231.0382,655.14984,0.21960786,0.22580644
1,2,1,1,MOVE,350,1230.0391,655.14984,0.22352943,0.22580644
1,2,1,1,MOVE,367,1228.6672,655.14984,0.23137257,0.22580644
1,2,1,1,MOVE,384,1228.1154,655.14984,0.23529413,0.22580644
1,2,1,1,MOVE,400,1226.5764,655.14984,0.24313727,0.22580644
1,2,1,1,MOVE,417,1226.0142,655.14984,0.24705884,0.22580644
1,2,1,1,MOVE,433,1225.043,655.14984,0.24705884,0.22580644
1,2,1,1,MOVE,450,1223.9119,655.14984,0.25490198,0.2580645
1,2,1,1,MOVE,466,1223.0444,655.14984,0.25490198,0.2580645
1,2,1,1,MOVE,483,1221.8132,655.14984,0.2627451,0.2580645
1,2,1,1,MOVE,499,1220.2609,654.15106,0.2627451,0.2580645
1,2,1,1,MOVE,516,1217.3799,652.8183,0.26666668,0.2580645
1,2,1,1,MOVE,533,1213.3905,651.2676,0.26666668,0.2580645
1,2,1,1,MOVE,549,1207.3173,648.2886,0.27058825,0.2580645
1,2,1,1,MOVE,566,1202.098,644.1821,0.27058825,0.2580645
1,2,1,1,MOVE,582,1194.3783,638.55743,0.27058825,0.2580645
1,2,1,1,MOVE,599,1186.6226,632.81744,0.2784314,0.2580645
1,2,1,1,MOVE,615,1179.5099,627.2582,0.28235295,0.29032257
1,2,1,1,MOVE,632,1172.1384,621.43536,0.28235295,0.29032257
1,2,1,1,MOVE,649,1165.3644,615.2196,0.28235295,0.29032257
1,2,1,1,MOVE,665,1157.6348,609.03876,0.28235295,0.29032257
1,2,1,1,MOVE,682,1149.8779,601.83746,0.28235295,0.29032257
1,2,1,1,MOVE,698,1140.7379,592.8569,0.28235295,0.29032257
1,2,1,1,MOVE,715,1130.4757,584.5457,0.28235295,0.29032257
1,2,1,1,MOVE,731,1121.1505,575.27606,0.2901961,0.29032257
1,2,1,1,MOVE,748,1109.8281,565.9565,0.29803923,0.29032257
1,2,1,1,MOVE,764,1099.5415,557.2726,0.3019608,0.29032257
1,2,1,1,MOVE,781,1090.2543,548.3893,0.30980393,0.29032257
1,2,1,1,MOVE,798,1082.6427,539.78253,0.3137255,0.32258064
1,2,1,1,MOVE,814,1074.9272,530.8256,0.32156864,0.32258064
1,2,1,1,MOVE,831,1065.3516,521.5008,0.3254902,0.32258064
1,2,1,1,MOVE,847,1056.057,512.2105,0.33333334,0.32258064
1,2,1,1,MOVE,864,1045.7521,500.10236,0.3372549,0.32258064
1,2,1,1,MOVE,880,1035.144,489.3098,0.34117648,0.32258064
1,2,1,1,MOVE,897,1025.1692,479.33966,0.34117648,0.32258064
1,2,1,1,MOVE,914,1013.80396,467.97983,0.34509805,0.3548387
1,2,1,1,MOVE,930,1001.39264,456.676,0.34509805,0.3548387
1,2,1,1,MOVE,947,989.3058,445.14896,0.34901962,0.3548387
1,2,1,1,MOVE,963,976.59186,432.7826,0.35686275,0.3548387
1,2,1,1,MOVE,980,964.16754,422.88077,0.36078432,0.3548387
1,2,1,1,MOVE,996,951.76556,413.58356,0.37254903,0.3548387
1,2,1,1,MOVE,1013,937.5221,405.15927,0.37647063,0.38709676
1,2,1,1,MOVE,1029,923.5775,396.00647,0.3803922,0.38709676
